# User Name: Osail
# Ambient Conditions: -1 °C, -1 % rH, -1 bar
# Sample Name: 2
# Pixel: manual
# JVL Recorded At: 20250411201344
# Voltage Range: -2.00-2.00 V
# Voltage Increment: 0.05 V
# Current Limit: 300.00 mA
# Delay: 0.1 s
# Integration Time: Auto s
# Pixel Area: 0.490 cm^2
# Inverted: No
# User Metadata: 

Voltage (V),LED Current (A),Abs. Current density (A/m^2),Pixel area = 0.490 cm^2
-2,-7.99158E-06,0
-1.95,-7.86356E-06,0
-1.9,-7.53636E-06,0
-1.85,-7.24978E-06,0
-1.8,-6.97426E-06,0
-1.75,-6.69687E-06,0
-1.7,-6.43773E-06,0
-1.65,-6.21412E-06,0
-1.6,-5.98471E-06,0
-1.55,-5.74517E-06,0
-1.5,-5.52325E-06,0
-1.45,-5.29363E-06,0
-1.4,-5.07442E-06,0
-1.35,-4.87002E-06,0
-1.3,-4.6593E-06,0
-1.25,-4.4518E-06,0
-1.2,-4.24861E-06,0
-1.15,-4.04382E-06,0
-1.1,-3.84417E-06,0
-1.05,-3.64328E-06,0
-0.999999999999999,-3.45479E-06,0
-0.949999999999999,-3.26104E-06,0
-0.899999999999999,-3.07154E-06,0
-0.849999999999999,-2.88431E-06,0
-0.799999999999999,-2.69899E-06,0
-0.749999999999999,-2.51978E-06,0
-0.699999999999999,-2.34349E-06,0
-0.649999999999999,-2.16554E-06,0
-0.599999999999999,-1.99209E-06,0
-0.549999999999999,-1.82186E-06,0
-0.499999999999999,-1.64919E-06,0
-0.449999999999999,-1.47912E-06,0
-0.399999999999999,-1.31452E-06,0
-0.349999999999999,-1.15288E-06,0
-0.299999999999999,-9.89501E-07,0
-0.249999999999999,-8.30149E-07,0
-0.199999999999999,-6.72245E-07,0
-0.149999999999999,-5.15535E-07,0
-0.0999999999999988,-3.57586E-07,0
-0.0499999999999988,-1.91577E-07,0
1.20736753927986E-15,-8.90362E-10,0
0.0500000000000012,5.02149E-07,0
0.100000000000001,6.2646E-07,0
0.150000000000001,1.16934E-06,0
0.200000000000001,1.98686E-06,0
0.250000000000001,3.23931E-06,0
0.300000000000001,5.15696E-06,0
0.350000000000001,7.93428E-06,0
0.400000000000001,1.18091E-05,0
0.450000000000001,1.63941E-05,0
0.500000000000001,2.22106E-05,0
0.550000000000001,2.92671E-05,0
0.600000000000001,3.78238E-05,0
0.650000000000001,4.8539E-05,0
0.700000000000001,6.34523E-05,0
0.750000000000001,9.05976E-05,0
0.800000000000001,0.000162014,0
0.850000000000002,0.000372757,0
0.900000000000002,0.000864523,0
0.950000000000002,0.00168664,0
1,0.00277151,0
1.05,0.00403635,0
1.1,0.00542541,0
1.15,0.00690031,0
1.2,0.00844115,0
1.25,0.0100289,0
1.3,0.0116645,0
1.35,0.0133321,0
1.4,0.0150289,0
1.45,0.0167512,0
1.5,0.0184959,0
1.55,0.02026,0
1.6,0.0220267,0
1.65,0.0238106,0
1.7,0.0256014,0
1.75,0.0273986,0
1.8,0.0292146,0
1.85,0.031039,0
1.9,0.0329304,0
1.95,0.034882,0
2,0.0368954,0
