# User Name: Osail
# Ambient Conditions: -1 °C, -1 % rH, -1 bar
# Sample Name: 8
# Pixel: manual
# JVL Recorded At: 20250411202627
# Voltage Range: -2.00-2.00 V
# Voltage Increment: 0.05 V
# Current Limit: 300.00 mA
# Delay: 0.1 s
# Integration Time: Auto s
# Pixel Area: 0.490 cm^2
# Inverted: No
# User Metadata: 

Voltage (V),LED Current (A),Abs. Current density (A/m^2),Pixel area = 0.490 cm^2
-2,-1.97852E-06,0
-1.95,-2.03379E-06,0
-1.9,-2.00254E-06,0
-1.85,-1.96518E-06,0
-1.8,-1.94613E-06,0
-1.75,-1.91163E-06,0
-1.7,-1.87172E-06,0
-1.65,-1.82566E-06,0
-1.6,-1.78195E-06,0
-1.55,-1.73312E-06,0
-1.5,-1.67928E-06,0
-1.45,-1.6266E-06,0
-1.4,-1.57237E-06,0
-1.35,-1.50802E-06,0
-1.3,-1.4595E-06,0
-1.25,-1.39803E-06,0
-1.2,-1.34849E-06,0
-1.15,-1.28219E-06,0
-1.1,-1.22477E-06,0
-1.05,-1.16619E-06,0
-0.999999999999999,-1.1106E-06,0
-0.949999999999999,-1.05397E-06,0
-0.899999999999999,-9.96851E-07,0
-0.849999999999999,-9.47341E-07,0
-0.799999999999999,-8.94174E-07,0
-0.749999999999999,-8.40037E-07,0
-0.699999999999999,-7.87031E-07,0
-0.649999999999999,-7.3803E-07,0
-0.599999999999999,-6.87579E-07,0
-0.549999999999999,-6.40106E-07,0
-0.499999999999999,-5.90706E-07,0
-0.449999999999999,-5.4204E-07,0
-0.399999999999999,-4.94892E-07,0
-0.349999999999999,-4.4813E-07,0
-0.299999999999999,-4.00191E-07,0
-0.249999999999999,-3.53604E-07,0
-0.199999999999999,-3.07396E-07,0
-0.149999999999999,-2.57747E-07,0
-0.0999999999999988,-2.04304E-07,0
-0.0499999999999988,-1.34887E-07,0
1.20736753927986E-15,-2.19048E-09,0
0.0500000000000012,5.93916E-07,0
0.100000000000001,1.23432E-06,0
0.150000000000001,3.09224E-06,0
0.200000000000001,6.32385E-06,0
0.250000000000001,1.12836E-05,0
0.300000000000001,1.75844E-05,0
0.350000000000001,2.565E-05,0
0.400000000000001,3.53503E-05,0
0.450000000000001,4.67022E-05,0
0.500000000000001,6.00573E-05,0
0.550000000000001,7.56376E-05,0
0.600000000000001,9.38823E-05,0
0.650000000000001,0.000115976,0
0.700000000000001,0.000146227,0
0.750000000000001,0.000200819,0
0.800000000000001,0.000338893,0
0.850000000000002,0.0007029,0
0.900000000000002,0.00143871,0
0.950000000000002,0.00255127,0
1,0.00394552,0
1.05,0.0055321,0
1.1,0.00725671,0
1.15,0.00907439,0
1.2,0.0109572,0
1.25,0.0129115,0
1.3,0.014909,0
1.35,0.0169468,0
1.4,0.0190158,0
1.45,0.0211266,0
1.5,0.0232546,0
1.55,0.025407,0
1.6,0.0275818,0
1.65,0.0297892,0
1.7,0.0320001,0
1.75,0.0342478,0
1.8,0.0365005,0
1.85,0.0387663,0
1.9,0.0410521,0
1.95,0.0433498,0
2,0.0456793,0
