# User Name: Osail
# Ambient Conditions: -1 °C, -1 % rH, -1 bar
# Sample Name: 14
# Pixel: manual
# JVL Recorded At: 20250411204052
# Voltage Range: -2.00-2.00 V
# Voltage Increment: 0.05 V
# Current Limit: 300.00 mA
# Delay: 0.1 s
# Integration Time: Auto s
# Pixel Area: 0.490 cm^2
# Inverted: No
# User Metadata: 

Voltage (V),LED Current (A),Abs. Current density (A/m^2),Pixel area = 0.490 cm^2
-2,-0.0241482,0
-1.95,-0.0221808,0
-1.9,-0.0192654,0
-1.85,-0.0167942,0
-1.8,-0.0146751,0
-1.75,-0.0129112,0
-1.7,-0.0113128,0
-1.65,-0.0100013,0
-1.6,-0.00875537,0
-1.55,-0.0077892,0
-1.5,-0.00690068,0
-1.45,-0.00610745,0
-1.4,-0.00540908,0
-1.35,-0.00478239,0
-1.3,-0.00422669,0
-1.25,-0.00374645,0
-1.2,-0.00332058,0
-1.15,-0.00294317,0
-1.1,-0.00260644,0
-1.05,-0.00231397,0
-0.999999999999999,-0.00205458,0
-0.949999999999999,-0.00182343,0
-0.899999999999999,-0.00161797,0
-0.849999999999999,-0.0014324,0
-0.799999999999999,-0.0012667,0
-0.749999999999999,-0.00111651,0
-0.699999999999999,-0.000981138,0
-0.649999999999999,-0.000858152,0
-0.599999999999999,-0.000745712,0
-0.549999999999999,-0.000642861,0
-0.499999999999999,-0.000551086,0
-0.449999999999999,-0.000466196,0
-0.399999999999999,-0.000388848,0
-0.349999999999999,-0.000318507,0
-0.299999999999999,-0.000255158,0
-0.249999999999999,-0.000198469,0
-0.199999999999999,-0.000147923,0
-0.149999999999999,-0.000103659,0
-0.0999999999999988,-6.52309E-05,0
-0.0499999999999988,-3.15317E-05,0
1.20736753927986E-15,-8.18491E-11,0
0.0500000000000012,3.35308E-05,0
0.100000000000001,7.31688E-05,0
0.150000000000001,0.000121365,0
0.200000000000001,0.000179359,0
0.250000000000001,0.000247984,0
0.300000000000001,0.000326549,0
0.350000000000001,0.000416606,0
0.400000000000001,0.000517449,0
0.450000000000001,0.000631099,0
0.500000000000001,0.000758874,0
0.550000000000001,0.000896634,0
0.600000000000001,0.00105177,0
0.650000000000001,0.00122413,0
0.700000000000001,0.00141891,0
0.750000000000001,0.00164324,0
0.800000000000001,0.00191286,0
0.850000000000002,0.00224422,0
0.900000000000002,0.00269559,0
0.950000000000002,0.00334328,0
1,0.00425011,0
1.05,0.0054367,0
1.1,0.00688633,0
1.15,0.00853646,0
1.2,0.010364,0
1.25,0.0123478,0
1.3,0.0144363,0
1.35,0.0166116,0
1.4,0.018857,0
1.45,0.0211644,0
1.5,0.0235174,0
1.55,0.0259178,0
1.6,0.0283553,0
1.65,0.0308234,0
1.7,0.0333164,0
1.75,0.0358431,0
1.8,0.038392,0
1.85,0.0409629,0
1.9,0.0435491,0
1.95,0.0461573,0
2,0.0487831,0
