# User Name: Osail
# Ambient Conditions: -1 °C, -1 % rH, -1 bar
# Sample Name: 13
# Pixel: manual
# JVL Recorded At: 20250411200737
# Voltage Range: -2.00-2.00 V
# Voltage Increment: 0.05 V
# Current Limit: 300.00 mA
# Delay: 0.1 s
# Integration Time: Auto s
# Pixel Area: 0.490 cm^2
# Inverted: No
# User Metadata: 

Voltage (V),LED Current (A),Abs. Current density (A/m^2),Pixel area = 0.490 cm^2
-2,-0.058454,0
-1.95,-0.0565157,0
-1.9,-0.0545229,0
-1.85,-0.0526668,0
-1.8,-0.0508887,0
-1.75,-0.0491668,0
-1.7,-0.0475456,0
-1.65,-0.0459687,0
-1.6,-0.0444252,0
-1.55,-0.0429012,0
-1.5,-0.0414115,0
-1.45,-0.0399262,0
-1.4,-0.0384624,0
-1.35,-0.037002,0
-1.3,-0.0355567,0
-1.25,-0.0341177,0
-1.2,-0.0326844,0
-1.15,-0.0312578,0
-1.1,-0.0298403,0
-1.05,-0.0284251,0
-0.999999999999999,-0.027016,0
-0.949999999999999,-0.0256129,0
-0.899999999999999,-0.0242187,0
-0.849999999999999,-0.0228262,0
-0.799999999999999,-0.0214396,0
-0.749999999999999,-0.0200591,0
-0.699999999999999,-0.0186856,0
-0.649999999999999,-0.0173166,0
-0.599999999999999,-0.0159518,0
-0.549999999999999,-0.0145942,0
-0.499999999999999,-0.0132429,0
-0.449999999999999,-0.0118983,0
-0.399999999999999,-0.0105569,0
-0.349999999999999,-0.00922395,0
-0.299999999999999,-0.00789364,0
-0.249999999999999,-0.00656922,0
-0.199999999999999,-0.00524953,0
-0.149999999999999,-0.00393408,0
-0.0999999999999988,-0.00262068,0
-0.0499999999999988,-0.00130997,0
1.20736753927986E-15,-1.11844E-06,0
0.0500000000000012,0.00130594,0
0.100000000000001,0.00261386,0
0.150000000000001,0.00392249,0
0.200000000000001,0.00523356,0
0.250000000000001,0.00654831,0
0.300000000000001,0.00786619,0
0.350000000000001,0.0091876,0
0.400000000000001,0.0105142,0
0.450000000000001,0.0118459,0
0.500000000000001,0.013179,0
0.550000000000001,0.0145199,0
0.600000000000001,0.0158608,0
0.650000000000001,0.0172033,0
0.700000000000001,0.0185511,0
0.750000000000001,0.0199013,0
0.800000000000001,0.0212528,0
0.850000000000002,0.022604,0
0.900000000000002,0.0239596,0
0.950000000000002,0.0253122,0
1,0.0266662,0
1.05,0.0280098,0
1.1,0.029351,0
1.15,0.030679,0
1.2,0.0319966,0
1.25,0.0332662,0
1.3,0.0345386,0
1.35,0.0357701,0
1.4,0.0369594,0
1.45,0.0380562,0
1.5,0.0390112,0
1.55,0.0396601,0
1.6,0.0390551,0
1.65,0.0301233,0
1.7,0.0299431,0
1.75,0.0314538,0
1.8,0.0333192,0
1.85,0.0353315,0
1.9,0.0374222,0
1.95,0.0395546,0
2,0.0417325,0
